total_v2_agcho10,ashrafTO_agcho10,abdullahTO_agcho10,df_5to11,plus_wind_00Z_10,population_2010_adj,first,DISTID,_CX,_CY,windspeed_06Z,windspeed_12Z,windspeed_06Z2,windspeed_12Z2,temp_00Z,temp_06Z,temp_12Z,rain_00Z,rain_06Z,rain_12Z,temp_00Z2,temp_06Z2,temp_12Z2,rain_00Z2,rain_06Z2,rain_12Z2,plus_wind_00Z_10_pre14D
.35576648,.19646899,.1592975,0,1.4593478,15926.177,0,1106,73.3487810263218,37.05696535685961,1.714467167854309,1.913925766944885,2.9393976,3.6631119,268.082282714844,277.257001953125,279.273735351562,0,0,0,71868.109,76871.445,77993.82,0,0,0,1.9809616
.42483518,.23966832,.14190474,0,3.2644248,15926.177,1,1106,73.3487810263218,37.05696535685961,5.610431671142578,6.148778915405273,31.476944,37.807484,260.7346924,271.0243762,267.1114978,1.14999997615814,1.65000000596046,3.07499998807907,67982.578,73454.211,71348.555,1.3225,2.7225001,9.4556246,3.0423725
.017428543,.00088194577,.016546598,0,4.3921404,123590.37,0,1123,70.35226003866453,36.48741007806627,4.347629070281982,3.912301063537598,18.901878,15.3061,278.616343180339,293.594329833984,291.044352213542,0,0,0,77627.07,86197.633,84706.813,0,0,0,1.7815969
.01428914,.000097094948,.013051179,1,3.1585083,123590.37,1,1123,70.35226003866453,36.48741007806627,2.478173494338989,2.639819145202637,6.1413441,6.9686451,269.3936768,273.4416707,271.5936788,.200000002980232,3.90000009536743,10.1999998092651,72572.953,74770.344,73763.125,.040000003,15.210001,104.03999,3.4129186
.13417782,.013473744,.12070408,0,1.0996139,23230.367,0,1125,71.1853231743946,36.76127608764178,4.842648983001709,5.839529037475586,23.45125,34.100098,271.934997558594,296.194000244141,291.540023803711,0,0,0,73948.641,87730.883,84995.586,0,0,0,1.086189
.21626864,.0089537976,.13787986,2,3.4656031,23230.367,1,1125,71.1853231743946,36.76127608764178,2.265353202819824,4.330095291137695,5.131825,18.749725,267.1530151,274.3360138,271.0710144,.125000001862645,.650000005960464,4.09999996423721,71370.734,75260.25,73479.492,.015625,.42250001,16.809999,4.3178387
.28837276,.027837329,.26053542,1,2.6180921,27301.471,0,1127,70.79802224554112,36.42788123118613,3.914826154708862,4.297837257385254,15.325864,18.471405,273.323501586914,290.855491638184,288.78050994873,0,0,0,74705.734,84596.914,83394.18,0,0,0,1.5339224
.31785834,.0040290868,.207791,0,4.1349869,27301.471,1,1127,70.79802224554112,36.42788123118613,1.875423312187195,2.375048637390137,3.5172126,5.6408563,265.9160156,273.2090073,271.4090195,.100000001490116,.800000011920929,4.5,70711.328,74643.164,73662.859,.010000001,.64000005,20.25,4.539444
.26050171,.12531422,.13518748,1,3.8634005,268908.03,0,1201,69.60377260110788,36.73973042603386,3.227169752120972,2.634677410125732,10.414624,6.941525,292.608001708984,305.050003051758,303.767013549805,0,0,0,85619.445,93055.508,92274.398,0,0,0,2.2535408
.28173944,.10964715,.14158373,0,1.4379327,268908.03,1,1201,69.60377260110788,36.73973042603386,2.345804691314697,2.111918449401855,5.5027995,4.4601994,279.8130188,281.6630096,281.7130127,.225000003352761,3.57499992847443,4.85000002384186,78295.328,79334.055,79362.219,.050625,12.780624,23.522501,2.1067119
